96.900223, -45009.300781, -951.106750, 9.809163
97.200226, -45294.632813, -954.036438, 9.765625
97.500229, -45580.843750, -956.979126, 9.808960
97.800232, -45867.937500, -959.921814, 9.808960
98.100235, -46155.914063, -962.864563, 9.809163
98.400238, -46444.773438, -965.807251, 9.808960
98.700241, -46734.515625, -968.736938, 9.765625
99.000244, -47025.136719, -971.679626, 9.808960
99.300247, -47316.640625, -974.622375, 9.809163
99.600250, -47609.027344, -977.565063, 9.808960
99.900253, -47902.296875, -980.507751, 9.808960
100.200256, -48196.449219, -983.437439, 9.765625
100.500259, -48491.480469, -986.380188, 9.809163
100.800262, -48787.394531, -989.322876, 9.808960
101.100266, -49084.191406, -992.265564, 9.808960
101.400269, -49381.871094, -995.208313, 9.809163
101.700272, -49680.433594, -998.138000, 9.765625
102.000275, -49979.875000, -1001.080688, 9.808960
102.300278, -50280.199219, -1004.023376, 9.808960
102.600281, -50581.406250, -1006.966125, 9.809163
102.900284, -50883.496094, -1009.895813, 9.765625
103.200287, -51186.464844, -1012.851501, 9.852295
103.500290, -51490.320313, -1015.781189, 9.765625
103.800293, -51795.054688, -1018.723938, 9.809163
104.100296, -52100.671875, -1021.666626, 9.808960
104.400299, -52407.171875, -1024.596313, 9.765625
104.700302, -52714.550781, -1027.539063, 9.809163
105.000305, -53022.812500, -1030.494751, 9.852295
105.300308, -53331.960938, -1033.411377, 9.722086
105.600311, -53641.984375, -1036.367188, 9.852701
105.900314, -53952.894531, -1039.309814, 9.808756
106.200317, -54264.687500, -1042.239502, 9.765625
106.500320, -54577.359375, -1045.182251, 9.809163
106.800323, -54890.914063, -1048.125000, 9.809163
107.100327, -55205.351563, -1051.067627, 9.808756
107.400330, -55520.671875, -1053.997314, 9.765625
107.700333, -55836.871094, -1056.953125, 9.852701
108.000336, -56153.957031, -1059.882813, 9.765625
108.300339, -56471.921875, -1062.825439, 9.808756
108.600342, -56790.769531, -1065.755127, 9.765625
108.900345, -57110.496094, -1068.710938, 9.852701
109.200348, -57431.109375, -1071.640625, 9.765625
109.500351, -57752.601563, -1074.583252, 9.808756
109.800354, -58074.976563, -1077.526001, 9.809163
110.100357, -58398.234375, -1080.468750, 9.809163
110.400360, -58722.375000, -1083.398438, 9.765625
110.700363, -59047.394531, -1086.341064, 9.808756
111.000366, -59373.296875, -1089.283813, 9.809163
111.300369, -59700.082031, -1092.226563, 9.809163
111.600372, -60027.750000, -1095.169189, 9.808756
111.900375, -60356.300781, -1098.098877, 9.765625
112.200378, -60685.730469, -1101.054688, 9.852701
112.500381, -61016.046875, -1103.984375, 9.765625
112.800385, -61347.242188, -1106.927002, 9.808756
113.100388, -61679.320313, -1109.856689, 9.765625
113.400391, -62012.277344, -1112.812500, 9.852701
113.700394, -62346.121094, -1115.742188, 9.765625
114.000397, -62680.843750, -1118.684814, 9.808756
114.300400, -63016.449219, -1121.627563, 9.809163
114.600403, -63352.937500, -1124.557251, 9.765625
114.900406, -63690.304688, -1127.512939, 9.852295
115.200409, -64028.558594, -1130.442627, 9.765625
115.500412, -64367.691406, -1133.385376, 9.809163
115.800415, -64707.707031, -1136.328125, 9.809163
116.100418, -65048.605469, -1139.257813, 9.765625
116.400421, -65390.382813, -1142.213501, 9.852295
116.700424, -65733.046875, -1145.156250, 9.809163
117.000427, -66076.593750, -1148.072876, 9.722086
117.300430, -66421.015625, -1151.015625, 9.809163
117.600433, -66766.320313, -1153.984375, 9.895833
117.900436, -67112.515625, -1156.901001, 9.722086
118.200439, -67459.585938, -1159.843750, 9.809163
118.500443, -67807.539063, -1162.786377, 9.808756
118.800446, -68156.375000, -1165.729126, 9.809163
119.100449, -68506.093750, -1168.671875, 9.809163
119.400452, -68856.695313, -1171.588501, 9.722086
119.700455, -69208.171875, -1174.557251, 9.895833
120.000458, -69560.539063, -1177.473877, 9.722086
120.300461, -69913.781250, -1180.442627, 9.895833
120.600464, -70267.914063, -1183.359375, 9.722493
120.900467, -70622.921875, -1186.302002, 9.808756
121.200470, -70978.812500, -1189.244751, 9.809163
121.500473, -71335.585938, -1192.187500, 9.809163
121.800476, -71693.242188, -1195.130127, 9.808756
122.100479, -72051.781250, -1198.072876, 9.809163
122.400482, -72411.203125, -1201.015625, 9.809163
122.700485, -72771.507813, -1203.932251, 9.722086
123.000488, -73132.687500, -1206.901001, 9.895833
123.300491, -73494.757813, -1209.817627, 9.722086
123.600494, -73857.703125, -1212.760376, 9.809163
123.900497, -74221.531250, -1215.703125, 9.809163
124.200500, -74586.242188, -1218.645752, 9.808756
124.500504, -74951.835938, -1221.588501, 9.809163
124.800507, -75318.312500, -1224.531250, 9.809163
125.100510, -75685.671875, -1227.473877, 9.808756
